,restaurant,restaurant_id,rating,text,time_created
976,Angelini Osteria,P9Dt_kkU5BTe1v0tJ4KFNw,5,"So get out of the Grove then I Yelp authentic Italian restaurant and here we go;

I honestly thought we were in Florence, I mean their waiters hardly speak...",2019-04-06 00:18:52
977,Angelini Osteria,P9Dt_kkU5BTe1v0tJ4KFNw,4,"So with much anticipation I finally came here! Specifically I've been wanting to come for their truffle pasta.

TRUFFLE PASTA - $60, wow that's steep, but...",2019-03-15 16:02:16
978,All About the Bread,r-fSfUmzulH_k8_hfrEFVw,4,Great bread. Really. Much better than that impossible to chew filled with transplants from the Midwest paying $3k for a 1-bedroom in Santa Monica Bay Cities...,2019-04-07 02:03:57
979,All About the Bread,r-fSfUmzulH_k8_hfrEFVw,5,I have been coming here since it first opened. My sister introduced this place to me when she first saw articles being published when it opened. It really...,2019-02-26 18:08:39
980,All About the Bread,r-fSfUmzulH_k8_hfrEFVw,4,"Quick, delicious and dependable sub sandwich. The bread is fantastic; I'm so happy the name doesn't let you down. 

Simple, easy menu with modifications and...",2019-01-20 14:00:40
981,Doomie's Home Cookin',7HANpUE8WiO_7drbeZpjvA,5,"Holy guacamole!!!! This place is so freakin awesome!!! The cheese that they use in the jalapeño poppers and Mac melt is life!!! It is perfect, thick and...",2019-04-07 20:41:27
982,Doomie's Home Cookin',7HANpUE8WiO_7drbeZpjvA,2,"Doomies you did me dirty!!!  I remember there used to be a time when I could pig out on my favorite greasy, fatty, down-right delightful food and wake up...",2019-03-27 10:56:36
983,Doomie's Home Cookin',7HANpUE8WiO_7drbeZpjvA,5,"I hace heard a plenty amount about this resturant as a vegan, and so I was curious to see what all the hype was about. 

Upon entering the establishment,...",2019-03-16 23:03:31
984,Egg Tuck,X9KlLFQGSgC0A-q-p1Hu6Q,5,My friends and I stumbled upon this place and thought that it would be a good place to have some breakfast before hitting Universal. And boyyyy this was the...,2019-03-12 09:40:28
985,Egg Tuck,X9KlLFQGSgC0A-q-p1Hu6Q,4,"This is a popup in milk tavern
Serving up breakfast sandwiches

I opted for the bacon and cheese and the royal west
Bacon and cheese ($9) - my favorite of...",2019-03-28 09:03:25
986,Egg Tuck,X9KlLFQGSgC0A-q-p1Hu6Q,4,"For a small breakfast, this was a delicious egg sandwich!  Made to order, the brioche bread was soft and moist, the egg was cooked perfectly and the sauce...",2019-03-26 12:13:30
987,Wings & Pot,-2j7SP_13FMBGOr4ds_nfQ,5,"Read all the reviews before going and I can't believe the bad reviews! The wings were so good. We got lemon pepper, sweet bbq and mild. I'll rate them BBQ,...",2018-11-29 14:37:36
988,Wings & Pot,-2j7SP_13FMBGOr4ds_nfQ,3,"Great service, dope spot with outside tables.

Greacy fries, literally dripping! 

I got small wings the day I stopped by, but the flavor is there.",2019-03-10 21:20:36
989,Wings & Pot,-2j7SP_13FMBGOr4ds_nfQ,4,The bone-in wings are bomb - Hot and Garlic Parm are my favorites. I've also tried the Akira loaded fries and those were not flavorful enough for me even...,2019-01-15 15:15:47
990,Ceviche Project,7qa2fr_eF2_OmlkLc0b95A,5,"Ceviche
Aguachiles 
Oysters 

They've been around for a few years doing pop ups...this is their brick and mortar in Silver Lake.",2019-04-06 13:49:12
991,Ceviche Project,7qa2fr_eF2_OmlkLc0b95A,5,Really fresh seafood. Tried several of the ceviches. My favorite was definitely the Hawaiian Kanpache. The Seabass was really good too. I thought it was a...,2019-04-06 15:52:45
992,Ceviche Project,7qa2fr_eF2_OmlkLc0b95A,5,This place is simply amazing. Fresh fish presented with a lot of amazing flavors. Charming atmosphere and good music,2019-04-06 17:52:48
993,House of Curry,7pKS39Tdt0c1hAhdxOWZqA,5,"Copenhagen pizza is the best!

Nice and big menu!",2019-01-25 14:43:00
994,House of Curry,7pKS39Tdt0c1hAhdxOWZqA,1,Bring back the pizzas. Apparently there are new owners that haven't acknowledged what the restaurants customers have come expect and known for in the...,2019-03-30 20:27:51
995,House of Curry,7pKS39Tdt0c1hAhdxOWZqA,2,UPDATE: under new management & they suck. They no longer make pizza or gyros. They don't do delivery. The portions are smaller. Customer service stinks....,2019-03-01 17:31:14
996,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Obsessed may be too strong a word, but I have been back once a week since my first visit a few weeks ago and always get the arroz verde grain bowl. I don't...",2019-04-02 13:50:56
997,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Took the powerball 
Fresh / craquant 
Very good tasting 
Service is good
Agréable place/ ambiance 
Musik chill

Jasmine tea also good",2019-01-15 08:56:28
998,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Really healthy chain with awesome acai bowls. My friends and I ordered avocado toast, green bowl, berry bowl, and an island bowl. Theses bowls are...",2018-12-19 13:48:47
999,Osteria La Buca,GKQApReu8U9hip4A2ApJ_A,5,Even via Delivery this food was so so good! It was hot and tasty beyond what I had expected. It was a week day and I wanted some good pasta since it was an...,2019-04-07 19:13:22
1000,Osteria La Buca,GKQApReu8U9hip4A2ApJ_A,5,"I came here last night with my girlfriend for our anniversary. Oh My Goodness- it was BOMB. Everything.

Food: We got the prosciutto pizza to share that was...",2019-04-04 10:15:53
1001,Osteria La Buca,GKQApReu8U9hip4A2ApJ_A,5,"Carbonara was out of this world!! 

Ricotta app was fabulous as well. Seems like they rotate their menu since this soup dish that we also had is not on...",2019-03-31 15:46:29
1002,Hana Kitchen,lQNqa01QtgBbk29ivqmTKg,5,"I waked by and saw this newly opened place, they have bowls, taco, ice cream and boba. Their drink is reasonably priced and good quality. Deco is different...",2019-03-31 14:30:51
1003,Hana Kitchen,lQNqa01QtgBbk29ivqmTKg,4,Great new place that just opened up. Menu is very limited but what they do have is incredible. Pops and I both opted for the chicken bowl however he did the...,2019-04-01 13:25:48
1004,Hana Kitchen,lQNqa01QtgBbk29ivqmTKg,5,"WOOT! Been waiting for them to open!!! 

Decor/atmosphere - Modern, open, clean space, cool vibe, upbeat music, friendly staff. Bruce Lee decor on wall is...",2019-03-30 12:29:34
1005,Spoon By H,WEf8lpukPEwKTuc6mYolRA,5,"Short rib rice cake soup: Broth had a depth of flavor. It was hearty, peppery and delicious! The short rib was tender and juicy. And of course plenty of...",2019-04-06 16:23:59
1006,Spoon By H,WEf8lpukPEwKTuc6mYolRA,4,I've only tried the drinks here! I was expecting flavors of a typical boba shop but their tea section literally tastes like fruity tea?? LOL They actually...,2019-04-08 03:03:10
1007,Spoon By H,WEf8lpukPEwKTuc6mYolRA,5,"Spoon By H is an amazing restaurant in LA serving delicious entrees and desserts. The Korean dishes are inspired.

The restaurant is family owned and the...",2019-03-31 12:44:02
1008,Craft,HEmvIWG0hKlYyPF4orQE6A,5,"I hadn't been here in years and came for dinner last night.  The menu descriptions didn't make my mouth water, but boy was the food good.  We got a dozen...",2019-03-31 10:24:23
1009,Craft,HEmvIWG0hKlYyPF4orQE6A,4,"Came here for Valentine's this year and my boyfriend and I had a great dinner :) The place was full of people who just got off work, so maybe not the best...",2019-03-18 22:12:37
1010,Craft,HEmvIWG0hKlYyPF4orQE6A,1,My husband reserved a table over 1 week ago to celebrate our 15 year wedding anniversary. It was on 2/16/19 and on 2/15/19 they called and confirmed our...,2019-02-17 11:22:17
1011,Le Petit Paris,yqfZcttHy2WdYFzMQQaXoA,5,"Superb setup! Beautiful and amazing vibe! Tried them for brunch, and loved everything.

Great staff, easy to valet, wasn't that crowded on a Sunday either (...",2019-04-06 00:14:05
1012,Le Petit Paris,yqfZcttHy2WdYFzMQQaXoA,4,"I'm giving it a 4 ONLY because I'd have nowhere to go after my next visit! Ha.

This place was impeccable. One the finer dining experiences I've had in Los...",2019-03-20 22:14:20
1013,Le Petit Paris,yqfZcttHy2WdYFzMQQaXoA,5,Exquisite location. I normally don't dine in downtown LA but this was a treat. Expect fine dining in a seemingly court side hotel lobby. Although attire is...,2019-03-11 19:04:13
1014,Takasan Japanese Bowls,Yl185EZNI0eZiO8Jyrh3PA,5,Came here on a day date before we headed on a hike with friends. We'd been out all day and knew that we needed a little fuel before attempting to do...,2019-03-13 04:15:33
1015,Takasan Japanese Bowls,Yl185EZNI0eZiO8Jyrh3PA,3,The bowls are wonderful. I'm just deducting a star for everything outside of that. I paid $3.50 for a 'Surprise Snack' and it ended up being a big of rice...,2019-04-03 15:25:56
1016,Takasan Japanese Bowls,Yl185EZNI0eZiO8Jyrh3PA,5,"Your friendly neighborhood donburi spot!

I eat at this spot 3 or 4 times a week for lunch and never get sick of it.  Great value, amazing freshness,...",2019-01-29 20:20:56
1017,Jopok Topokki,m0OgyFfWE62eDf7kpSp-2w,5,"Review for to go order: Topokki and fish cake (3 pieces) packed great, lined with a plastic bag which I appreciated as it is a stew and it does get messy!...",2019-04-08 22:21:08
1018,Jopok Topokki,m0OgyFfWE62eDf7kpSp-2w,5,"First time at Jopok LA! 
Got the spicy hand crafted rice ball, handmade fried set, and no.2 (topokki & soondae) set! 
The spicy rice ball is really spicy,...",2019-04-08 18:41:44
1019,Jopok Topokki,m0OgyFfWE62eDf7kpSp-2w,4,"So I love myself a good serving of ddukboki and Jopok Topokki satisfies that craving quite well. The portions are generous so bring a friend or two. 

The...",2019-03-20 02:18:00
1020,Saint Felix,Rd_IrRGjqsxsvaXoaTqcVw,5,"Love this place. I'm always surprised by how great the food is, what with it being a bar and all. The brussels sprouts are amazing. Their buffalo...",2019-03-11 10:19:00
1021,Saint Felix,Rd_IrRGjqsxsvaXoaTqcVw,2,"Our waitress was great very friendly and attentive, but the happy hour sucks. They only have 3 options for 5.00 one of which is just potato chips, the other...",2019-02-25 00:34:48
1022,Saint Felix,Rd_IrRGjqsxsvaXoaTqcVw,4,"Came here for happy hour yesterday and had a great time! The atmosphere is so lovely, lots of seatings and great decor! Happy hour menu is pretty big but I...",2019-02-23 10:03:25
1023,Fukurou Ramen,C-XzWJ99b6nFCQAAfh3mrQ,5,"Awesome low key joint!

Real decent prices with quality food and friendly staff.  I came in with the little one and they discreetly switched the TV to a...",2019-03-22 18:45:13
1024,Fukurou Ramen,C-XzWJ99b6nFCQAAfh3mrQ,3,"Came here on a whim because I didn't feel like driving too far from the house to get some ramen on a Sunday evening with my boyfriend. Sadly, we left...",2019-04-07 21:04:31
1025,Fukurou Ramen,C-XzWJ99b6nFCQAAfh3mrQ,2,God I wanted to like this place.  I LOVE ramen.  LOVE IT.  The closest place outside of Koreatown with good ramen is Silverlake Ramen on Sunset.  So when I...,2019-02-22 18:13:09
1026,Pinches Tacos,xVgz_F3gnbhyn_2goJ8vYQ,4,"Came here for late night Mexican food. 
Food comes out super quick. Not much seating inside but there is an outside covered patio with a heater that's a...",2019-02-17 15:26:30
1027,Pinches Tacos,xVgz_F3gnbhyn_2goJ8vYQ,3,"Overpriced and underwhelming. 

The tacos are okay, but no better than average. I got a some hard pieces in my carne asade. The taco trucks are cheaper and...",2019-02-09 08:12:20
1028,Pinches Tacos,xVgz_F3gnbhyn_2goJ8vYQ,2,"These are unfortunately just Americanized street tacos. 

While the use of Angus steak is respectable, it is truly a quality cut, you cannot serve Angus and...",2019-01-07 18:42:18
1029,Burgers Never Say Die,26fIBSlQkaTa29uoKAvZOw,5,"DING DING DING! they.knocked.it.the.f***.out! I mean, really really close runner up to my go-to, in-n-out! This is different from your usual beef cut, but...",2019-03-29 23:44:30
1030,Burgers Never Say Die,26fIBSlQkaTa29uoKAvZOw,3,"Hmmmm...I've said this many times about ""new"" restaurants coming on the scene and all the hard work put into opening it...But the ends have to justify the...",2019-04-03 13:25:19
1031,Burgers Never Say Die,26fIBSlQkaTa29uoKAvZOw,3,"This place is literally an elevated McDonalds! I'm 
sure that's what they were going for, because the flavors are pretty much spot on to a classic McD...",2019-04-02 19:26:39
1032,Yangji Gamjatang,JBeSWzpDI8eh2xG4-ZVy4g,5,"Gamjatang is one of my favorite Korean foods, and ever since Surawon rebranded into a tofu stew restaurant, I've been searching for a good Gamjatang...",2019-03-26 01:00:27
1033,Yangji Gamjatang,JBeSWzpDI8eh2xG4-ZVy4g,4,"And I know from the first time, the first time
I seen your love, you got me baby
Even though girl I know that I will fall for you
You got to know that...",2019-04-09 04:18:43
1034,Yangji Gamjatang,JBeSWzpDI8eh2xG4-ZVy4g,4,"I've been to a bunch of gamjatang places in Ktown and this one is the best by far.

First of all the portion is HUGE. I think it could feed two HUNGRY...",2019-03-20 13:32:36
1035,La Noche Buena Restaurant,xY3GGdmvSFUIm-B_RFIjwQ,5,"An institution in a historic part of Los Angeles rich in Mexican and Hispanic Culture.
The menu, a blend of House Specials, Classics and your regular go-to...",2019-02-27 20:21:55
1036,La Noche Buena Restaurant,xY3GGdmvSFUIm-B_RFIjwQ,5,"Visited Olveras street and everyone said we had to visit the rolled taco restaurant on the end... Yeah, we went and it was mediocre. We were still hungry...",2018-12-13 16:34:32
1037,La Noche Buena Restaurant,xY3GGdmvSFUIm-B_RFIjwQ,4,"This place has some of the best no-frills Mexican food. It's in a tiny little space, which somehow makes it all the more endearing.  The name La Noche Buena...",2018-10-29 12:53:36
1038,Eighth Street Soondae,vfpUVXdHSBK1hci4xfX04g,5,"My family and I have been coming here since their original location, almost 25 years! 
They have the best soondae in all of Ktown! 

10/10 will be back!",2019-02-24 16:00:04
1039,Eighth Street Soondae,vfpUVXdHSBK1hci4xfX04g,5,"Here's my updated new year review...

do you like Soondae?

Yup.

Are you around Ktown LA?

Yup.

Then....

""Just go get em if you like Soondae""

Enough...",2019-01-07 11:29:12
1040,Eighth Street Soondae,vfpUVXdHSBK1hci4xfX04g,5,"By far, best soondae. It's clean and does not have a strong herb taste that comes with other soondae. 
I always get the plate that comes with soup on the...",2018-10-25 16:19:08
1041,Khun Mae Ploy Thai Cuisine,6qbzxyz_EB5ZU73y-0gTaQ,5,Excited that Mae Ploy opened up again. Used to be our Thai place in the area and now it is again. Newer location and lots of parking. Same staff and same...,2019-04-04 19:09:13
1042,Khun Mae Ploy Thai Cuisine,6qbzxyz_EB5ZU73y-0gTaQ,5,"I'm glad they re-opened. My mother and I have been eating here for the longest and were really sad when we heard they closed the original Mae Ploy. 

With...",2019-03-31 23:23:55
1043,Khun Mae Ploy Thai Cuisine,6qbzxyz_EB5ZU73y-0gTaQ,5,Omg!!! Our entire family celebrating the reopening of Mae Ploy!!! The food was amazing just as usual but the service takes the cake. It made me sooooo happy...,2019-04-02 21:19:55
1044,Gwen Butcher Shop,Zg7jtPJGmsnysO8uDKtYxg,4,I wasn't sure what to expect as I had read through reviews and couldn't get a good feel as to whether the 5 course tasting was the way to go. My best friend...,2019-03-30 15:15:22
1045,Gwen Butcher Shop,Zg7jtPJGmsnysO8uDKtYxg,2,"We stopped into Gwen on a whim, for a late lunch/early dinner - no reservations.  There were about 5 tables available and it was about 4:30 in the...",2019-03-31 11:54:23
