,restaurant,restaurant_id,rating,text,time_created
727,Shabuya,tGusz6xqBBABc1awGP1aLA,4,One of my favorite AYCE shabu resturants. Dinner is $28.99 which is a little pricey but you definitely get your money's worth. They have all sorts of...,2019-04-08 17:44:05
728,Shabuya,tGusz6xqBBABc1awGP1aLA,4,"This place is huge! So many tables. You can bring a big group over here. It still looks clean. I think Price is fair for an all you can eat Shabu.

Soup...",2019-04-05 08:00:55
729,Rossoblu,YYKK5pDAWQimcHzOz-7nug,5,"This is an updated review. The manager, Hans, read my review and went through the trouble of reaching out to me and ordering and sending us a new wine...",2019-03-08 18:13:24
730,Rossoblu,YYKK5pDAWQimcHzOz-7nug,3,I can start off by saying the hostess was not bright... but the rest of the evening gets better. We had a 5 pm reservation for a Saturday night so it was a...,2019-03-30 21:33:50
731,Rossoblu,YYKK5pDAWQimcHzOz-7nug,2,"Underwhelming experience. After so much talk about this restaurant I came for brunch and I'm lost at words of how underwhelmed the menu is.
I joked to the...",2019-03-17 15:04:58
732,Mimimyunga,VIZ_2-UWfpmfPbrRXfVpAg,5,"Beef, Shrimp Tempura Cold Soba - A super refreshing and flavorful Japanese-inspired dish. The soba was just the right amount of chewy. Definitely would...",2018-11-20 10:53:46
733,Mimimyunga,VIZ_2-UWfpmfPbrRXfVpAg,4,"My roommate and I stumbled upon this place, we were originally trying to go to Myungrang Hot Dog, but the line was insanely long. 

I got the shrimp tempura...",2019-03-26 13:38:34
734,Mimimyunga,VIZ_2-UWfpmfPbrRXfVpAg,4,I really wanted soup on a cold night and coming here was perfect.  I got shrimp udon because I really like udon noodles.  The soup base was good and the...,2019-03-25 21:04:37
735,Angry Chicken,YJxXNldDQ7L8cKzTdjT72Q,5,"Delicious! Ordered the spicy garlic shrimp bowl! I ordered extra shrimp thinking it wasn't going to be enough, but the normal order brings plenty. The...",2018-11-14 14:38:26
736,Angry Chicken,YJxXNldDQ7L8cKzTdjT72Q,2,"Terrible.  I have no idea what everyone is raving about.  I got the wings and cole slaw and the ""spicy sauce"" had no kick to it at all.  I asked for extra...",2018-11-22 07:47:25
737,Angry Chicken,YJxXNldDQ7L8cKzTdjT72Q,5,"Okay This Is My Second Time Coming Here & i Am So Happy i Stopped i Love The Food Great Prices , Fast & The Young Lady At The Counter Is So Sweet i Got The...",2019-04-04 18:06:58
738,Jeong Yuk Jeom,-cwr9yJXxSMQZ0GP3NkVog,5,"We had an event last night at the Wiltern across the street and made it a point to go to Jeong Yuk Jeom. 

They sell the highest quality meat available. Our...",2019-04-05 18:47:09
739,Jeong Yuk Jeom,-cwr9yJXxSMQZ0GP3NkVog,5,"I've been eyeing this place for months now ever since I discovered them on IG, and I'm so glad I finally got to try it! 

I came here with my cousins, and...",2019-03-23 00:57:34
740,Jeong Yuk Jeom,-cwr9yJXxSMQZ0GP3NkVog,4,"Located in MaDang Courtyard, Jeong Yuk Jeom is a Korean BBQ restaurant that offers traditional and Contemporary Korean cuisine.

It has a very nice interior...",2019-03-21 09:59:53
741,India's Restaurant,3XTjerBg_PywBN81Ts45Bg,5,"This is my favorite Indian restaurant in Los Angeles. Great flavor, they make it as spicy as you want. My favorite is the Chicken Tikka Masala. The rice is...",2019-04-05 19:44:58
742,India's Restaurant,3XTjerBg_PywBN81Ts45Bg,5,"We came from OC for dinner. Ordered Chicken Tikka Masala, Vegetable Korma, rice, garlic naan, garbanzo bean bread, and mango lassi. Food was delicious. I...",2019-04-04 18:30:15
743,India's Restaurant,3XTjerBg_PywBN81Ts45Bg,5,Best lunch buffet and nicest people! $11 for great quality and good selection of food. I'm vegetarian and didn't feel my usual meat rage during selection. I...,2019-04-03 13:17:34
744,Seoul Garden Restaurant,_8Tvjpgu56ioJf0ohHzUUg,5,The Korean style family hot pot is so great here!  The Korean perilla leaves (its like a shiso leaf cousin) with the good ponzu type dipping sauce take the...,2019-03-28 19:06:27
745,Seoul Garden Restaurant,_8Tvjpgu56ioJf0ohHzUUg,4,"Bulgolgi Lunch special is pretty good.
The meat is tender and not fatty.
One of the closet Ktown restaurants to downtown.
The fish and the cabbage soup that...",2019-03-19 16:39:02
746,Seoul Garden Restaurant,_8Tvjpgu56ioJf0ohHzUUg,4,It's pricy but the quality speaks for itself. Very light in term of flavor. Broth was water based. The proteins were not marinated. Didn't feel weighed down...,2019-02-18 14:38:57
747,Le Petit Paris,yqfZcttHy2WdYFzMQQaXoA,5,"Superb setup! Beautiful and amazing vibe! Tried them for brunch, and loved everything.

Great staff, easy to valet, wasn't that crowded on a Sunday either (...",2019-04-06 00:14:05
748,Le Petit Paris,yqfZcttHy2WdYFzMQQaXoA,4,"I'm giving it a 4 ONLY because I'd have nowhere to go after my next visit! Ha.

This place was impeccable. One the finer dining experiences I've had in Los...",2019-03-20 22:14:20
749,Le Petit Paris,yqfZcttHy2WdYFzMQQaXoA,5,Exquisite location. I normally don't dine in downtown LA but this was a treat. Expect fine dining in a seemingly court side hotel lobby. Although attire is...,2019-03-11 19:04:13
750,Lobster & Beer,VzHJuws0xqcqDe5D9vNRUw,5,"I came across this gem after a long day of moving and i'm so happy I did! 
It's super small but cute and I love the vibe. The staff was very friendly and...",2019-04-09 10:25:53
751,Lobster & Beer,VzHJuws0xqcqDe5D9vNRUw,2,"This was my first pick for my bday dinner, nice place, good beer selections. But I went there for the food ""lobster"". Ordered the Mac and cheese with...",2019-04-06 06:29:29
752,Lobster & Beer,VzHJuws0xqcqDe5D9vNRUw,5,"Go see my girl Kelly!

I've had the happy hour coconut shrimp and the grilled cheese with the lobster bisque and both were amazing!

I don't drink but the...",2019-04-04 11:37:43
753,Vernetti,TNkfaiMFw1e6dKWxTtGJHw,5,"So simple, yet so good! I came across this place on a Sunday when I was shopping at the farmer's market. The food looked amazing, so I had to make a...",2019-03-31 22:45:48
754,Vernetti,TNkfaiMFw1e6dKWxTtGJHw,2,"I am so disappointed. Vernetti is in my neighborhood. I can walk to it if I choose, and I had a long time friend visiting from San Francisco the evening. It...",2019-03-05 14:05:36
755,Vernetti,TNkfaiMFw1e6dKWxTtGJHw,5,"I'm surprised to see so many negative reviews! I used to live in Larchmont and Vernetti was always a go-to spot for brunch or dinner, and even now I still...",2019-02-19 10:50:46
756,Lalibela Ethiopian Restaurant,cG2QWy4XDW4V-l4ufEKYnQ,5,Let me start off with... I've never ever had Ethiopian food before. But everytime I've seen it on TV...I would drool and lick my lips because omg the food...,2019-04-08 22:19:23
757,Lalibela Ethiopian Restaurant,cG2QWy4XDW4V-l4ufEKYnQ,5,"Oh my goodness. This what my second time coming her, the first being a few years ago, and it was even BETTER than I remember and I remember it being...",2019-03-31 08:47:34
758,Lalibela Ethiopian Restaurant,cG2QWy4XDW4V-l4ufEKYnQ,4,"Given that I have nothing to compare it to, I have little to say about Lalibela except that it was delicious and enjoyable.  I walked in with few...",2019-03-17 15:43:09
759,Hana Kitchen,lQNqa01QtgBbk29ivqmTKg,5,"Checked this place out because it was only a 5 minute walk away from my friend's house. Simple menu at the moment with bowls and tacos and more to come, but...",2019-04-09 17:03:03
760,Hana Kitchen,lQNqa01QtgBbk29ivqmTKg,4,Great new place that just opened up. Menu is very limited but what they do have is incredible. Pops and I both opted for the chicken bowl however he did the...,2019-04-01 13:25:48
761,Hana Kitchen,lQNqa01QtgBbk29ivqmTKg,5,"I waked by and saw this newly opened place, they have bowls, taco, ice cream and boba. Their drink is reasonably priced and good quality. Deco is different...",2019-03-31 14:30:51
762,BaoHaus,E-NAwWgfnEWd-wr9rst06Q,5,"OmFg
get the pork belly bao NOW!
it was so succulent and meaty and buttery and deliiiiiiiicious.
the fried chicken bao was also nice but get the CHAIRMAN...",2019-03-20 12:45:11
763,BaoHaus,E-NAwWgfnEWd-wr9rst06Q,4,We had the hot chicken sandwiches. The famous noodle bowl had sold out. We were there around 7pm in a Saturday night. There was no wait and it was great...,2019-02-19 07:37:45
764,BaoHaus,E-NAwWgfnEWd-wr9rst06Q,4,"I've heard of BaoHaus from Yelp, Instagram, Facebook videos, etc. I've always wanted to try it, but it wasn't until we deicded to ditch the crazy Howlin...",2019-02-08 23:02:00
765,DaeBuDo,ERqWIIhbV4d_x_1pvoSsgA,5,"If you love seafood and bbq, you should check out this restaurant. We ordered set D since we had 7 people. It was just the right amount of food for us. Our...",2019-03-31 17:17:26
766,DaeBuDo,ERqWIIhbV4d_x_1pvoSsgA,4,"Going to break it down:

Seafood: Fresh 

Service: Was putting the food on the grill like they want us to just eat and leave ASAP.",2019-04-04 07:47:42
767,DaeBuDo,ERqWIIhbV4d_x_1pvoSsgA,5,"Love this place. Seafood is always fresh and affordable.

Came here as a group of 3 hungry guys after a day of tennis, ordered the hundred dollar meal and...",2019-02-25 10:36:46
768,Shabu Hyang,Aeq9k4UbQwCRdbc7UBD99w,5,"This place. is. amazing.  Who knew that $15 AYCE shabu could exist and be so good??

We came at 7:20 PM on a Thursday, and there was no wait time for me and...",2019-03-29 23:36:44
769,Shabu Hyang,Aeq9k4UbQwCRdbc7UBD99w,2,"The prices here are low. Yes, you can get all-you-can-eat for $15. But AYCE doesn't mean much when you're not really enjoying the food. Everything we had...",2019-04-05 15:42:46
770,Shabu Hyang,Aeq9k4UbQwCRdbc7UBD99w,5,"I saw this place on someone's instagram feed and was immediately intrigued. $14.99 for ayce shabu, you say? I'm in. My boyfriend suggested shabu shabu for...",2019-03-29 11:05:09
771,Papa's Chicken,VS_7q4eJbIv2VPHkU0CIVQ,5,The fried chicken here is now my new favourite fried chicken spot in LA. Hands down so crunchy and delicious. Not too oily and the batter was just right...,2019-03-18 23:29:25
772,Papa's Chicken,VS_7q4eJbIv2VPHkU0CIVQ,5,"Their spicy chicken is to die for. 
The breading is perfect (not too thick or light) and it's very crispy (but be sure to eat it soon, this goes for all...",2019-03-16 12:57:12
773,Papa's Chicken,VS_7q4eJbIv2VPHkU0CIVQ,5,Their chicken is so crispy and yummy! My favorite is always wings in honey soy flavor. Also Korean chicken is a must to get with radish side. Their French...,2019-03-01 06:01:47
774,Electric Karma,84PmY6fwOx9Z33aX3sb_GQ,5,"What is great place!! I just loved it. 
I went there couple days ago and tried Naan, Aloo Gobi and Chicken Tikka Masala. It was simply outstanding. One of...",2018-12-19 13:10:27
775,Electric Karma,84PmY6fwOx9Z33aX3sb_GQ,3,"#1 January 8, 2018 - The first time I went I ordered take out for a party - so so tasty! i've eaten a lot of Indian food in places like London and New Delhi...",2019-03-18 17:00:25
776,Electric Karma,84PmY6fwOx9Z33aX3sb_GQ,3,"The wait staff didn't seem to notice our table even though the restaraunt was nearly empty (on a Saturday night).

I got the chicken tikka masala with a...",2019-03-12 22:42:37
777,The Burrow,1lxtw52CJ9ip6VqQCzt2Fw,5,"Came on a Friday evening to grab a drink with a friend and catch up - it wasn't too busy at around 6pm and there was plenty of meter parking, but for $4.00...",2019-04-08 11:25:27
778,The Burrow,1lxtw52CJ9ip6VqQCzt2Fw,5,"Love, love, love this place!!! What a neat place! Be ready to walk downstairs into this gorgeous lounge with great food and drinks. If you're looking for a...",2019-04-05 14:57:38
779,The Burrow,1lxtw52CJ9ip6VqQCzt2Fw,5,"If you are looking for a chill spot just to hang out with some friends, this is the place to go in downtown LA. Yummy and innovative drinks and friendly...",2019-04-04 22:25:35
780,OB Bear,E2uZXOwEyfPXR8xmGH0SGg,5,The horror an abomination!! How dare they served us such food that made us sleep for two days. Is that why this OB Bear is really O-Beware because it's time...,2019-04-06 13:17:01
781,OB Bear,E2uZXOwEyfPXR8xmGH0SGg,5,"DO NOT BE AFRAID IF YOU ARE NOT KOREAN!
/
I recommend going with a group of friends so you don't feel alone, the place is loud so it's fine to enjoy...",2019-04-04 00:30:41
782,OB Bear,E2uZXOwEyfPXR8xmGH0SGg,5,"In short... ORDER THE WINGS!

I've gone here a few times and each time was a great experience hanging out with some friends. There isn't any blasting music...",2019-03-26 09:55:48
783,Trattoria Bella Roma,1g0N_c_9zFCdnYDViKnZAA,5,"We came here for my sisters birthday this Friday and wow, the food and service was excellent. The best calamari I've ever had (!!!) Even my husband...",2019-01-20 15:04:31
784,Trattoria Bella Roma,1g0N_c_9zFCdnYDViKnZAA,1,"Food was good.

Waiter was rude, arrogant and nasty. 

I would fire him as an employee faster than he could spell his own name. 


Would never go back.",2019-03-21 21:47:48
785,Trattoria Bella Roma,1g0N_c_9zFCdnYDViKnZAA,1,"I went to this neighborhood place after reading so many good reviews claiming it was 'authentic Italian' food. Well, it's not. Not even close. I would say...",2019-01-26 19:22:17
786,Itaewon Izakaya,AQ3og6fgkPHPkwT6k3KWlQ,5,"I found this place randomly trying to find a yakitori place in Ktown, and I'm super glad I chose this place to come. 

The entrance is past Feng Mao's...",2019-03-22 12:28:46
787,Itaewon Izakaya,AQ3og6fgkPHPkwT6k3KWlQ,5,"Just discovered this little gem in K-town, about three blocks north of the Wiltern, tucked away in a tiny plaza next to California Market.  No gimmicks, no...",2019-01-26 23:13:31
788,Itaewon Izakaya,AQ3og6fgkPHPkwT6k3KWlQ,3,Food and atmosphere is pretty good but they had a playlist of only two songs. I've heard Better by Khalid about 8 times in the past 45 minutes. The only...,2019-04-05 23:28:05
789,Silverlake Ramen,jaLRtJ7YGYcCszfiBFxoHQ,5,"Wow 
Just wow 
With a side of wow 

Ok I'm not into the pork on top until I came here. They give you a nice  soft yet crispy piece of pork belly. Now I'm in...",2019-04-03 12:31:09
790,Silverlake Ramen,jaLRtJ7YGYcCszfiBFxoHQ,3,This ramen joint has potential to improve their food by seasoning their food a little more. I ordered the lunch combo that comes with a selection of...,2019-04-09 11:01:28
791,Silverlake Ramen,jaLRtJ7YGYcCszfiBFxoHQ,2,"I honestly don't know what the hype is about this ramen joint. It's just OK ramen. I had better, authentic ramen at other places with less wait. I order...",2019-04-03 17:08:22
792,Rutt's Hawaiian Cafe,1_snyhjeEuI70cozQW0fzA,5,"One of my favorite places for Hawaiian food, and food in general!
Always has that homemade flavor, and portions that don't let you go hungry for the...",2019-03-31 16:42:00
793,Rutt's Hawaiian Cafe,1_snyhjeEuI70cozQW0fzA,3,"Food good but fix your online ordering system. I ordered through Chownow I beleive and every step of the way I was clicking ""delivery"" option. I get the...",2019-03-28 09:43:30
794,Rutt's Hawaiian Cafe,1_snyhjeEuI70cozQW0fzA,3,"Had heard that they re-located and wanted to see if the food held up.  So often it doesn't, after a popular spot moves.  And Rutt's Hawaiian is...",2019-03-10 21:41:28
795,Mezcalero,yyTLKAplUF89xydeB2bZWQ,5,"You had me at Mezcal. A variety of tequila based cocktails using fresh and unique ingredients are offered. Try their Farm to Glass option, which features...",2019-03-18 09:50:10
